Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1663962576.3931928,0,71376,0,GPS1_Frame,42.33213666666667,-71.08557166666667,19.0,328175.4158659286,4688760.491767476,19,T
1663962577.390617,0,71377,0,GPS1_Frame,42.332145000000004,-71.08556333333333,18.9,328176.1251483018,4688761.400282049,19,T
1663962578.393002,0,71378,0,GPS1_Frame,42.33215499999999,-71.08555666666666,18.8,328176.70165123936,4688762.4972346565,19,T
1663962579.3546944,0,71379,0,GPS1_Frame,42.332163333333334,-71.08555166666666,18.7,328177.1362976171,4688763.41248437,19,T
1663962580.3961465,0,71380,0,GPS1_Frame,42.33217333333334,-71.08554666666667,18.7,328177.5754824524,4688764.5128045585,19,T
1663962581.360198,0,71381,0,GPS1_Frame,42.332183333333326,-71.08553833333333,18.6,328178.28930271487,4688765.606389785,19,T
1663962582.3585603,0,71382,0,GPS1_Frame,42.33219166666666,-71.08553166666667,18.7,328178.8612664767,4688766.518272107,19,T
1663962583.3972688,0,71383,0,GPS1_Frame,42.332198333333324,-71.08552666666667,18.6,328179.2913738381,4688767.248451489,19,T
1663962584.3586624,0,71384,0,GPS1_Frame,42.332208333333334,-71.08551833333333,18.7,328180.0051935792,4688768.342036881,19,T
1663962585.3604884,0,71385,0,GPS1_Frame,42.33221666666667,-71.08551166666666,18.6,328180.5771569177,4688769.253919334,19,T
1663962586.3593712,0,71386,0,GPS1_Frame,42.33222333333333,-71.08550333333332,18.7,328181.28189932543,4688769.977363939,19,T
1663962587.3631632,0,71387,0,GPS1_Frame,42.332233333333335,-71.08549333333333,18.7,328182.13303616736,4688771.067582101,19,T
1663962588.3620627,0,71388,0,GPS1_Frame,42.332243333333324,-71.08548666666667,18.7,328182.7095374623,4688772.164535167,19,T
1663962589.3615122,0,71389,0,GPS1_Frame,42.332253333333334,-71.08547833333334,18.7,328183.42335621454,4688773.258120883,19,T
1663962590.3903773,0,71390,0,GPS1_Frame,42.33226333333334,-71.08547166666668,18.8,328183.9998571492,4688774.355074052,19,T
1663962591.3609881,0,71391,0,GPS1_Frame,42.332273333333326,-71.08546500000001,18.8,328184.57635791466,4688775.45202726,19,T
1663962592.3630557,0,71392,0,GPS1_Frame,42.33228333333333,-71.08546,18.8,328185.0155409583,4688776.552347879,19,T
1663962593.3626542,0,71393,0,GPS1_Frame,42.33229333333334,-71.08545333333333,18.7,328185.5920414072,4688777.649301169,19,T
1663962594.3622406,0,71394,0,GPS1_Frame,42.332305,-71.08544666666667,18.7,328186.17308004363,4688778.931324954,19,T
1663962595.4286654,0,71395,0,GPS1_Frame,42.33231333333333,-71.08544,18.7,328186.7450417992,4688779.843207875,19,T
1663962596.3606415,0,71396,0,GPS1_Frame,42.332321666666665,-71.08543333333334,18.6,328187.31700341305,4688780.755090839,19,T
1663962597.3605757,0,71397,0,GPS1_Frame,42.33233,-71.08542833333333,18.6,328187.75164742814,4688781.670341159,19,T
1663962598.399339,0,71398,0,GPS1_Frame,42.33233666666667,-71.08542333333334,18.5,328188.18175302894,4688782.400521051,19,T
1663962599.3622172,0,71399,0,GPS1_Frame,42.332343333333334,-71.08541833333334,18.4,328188.61185854475,4688783.130700966,19,T
1663962600.360909,0,71400,0,GPS1_Frame,42.33235166666667,-71.08541,18.3,328189.3211370832,4688784.039216786,19,T
1663962601.3610694,0,71401,0,GPS1_Frame,42.33236166666667,-71.08540333333333,18.2,328189.8976363174,4688785.136170401,19,T
1663962602.3630993,0,71402,0,GPS1_Frame,42.332370000000004,-71.08539666666667,18.1,328190.46959712857,4688786.0480536055,19,T
1663962603.4270449,0,71403,0,GPS1_Frame,42.33237999999999,-71.08538833333334,18.1,328191.1834133876,4688787.141640057,19,T
1663962604.3622353,0,71404,0,GPS1_Frame,42.332390000000004,-71.085385,18.1,328191.48527745635,4688788.245328301,19,T
1663962605.3637536,0,71405,0,GPS1_Frame,42.33239833333334,-71.08538,18.1,328191.91992052714,4688789.160578859,19,T
1663962606.364504,0,71406,0,GPS1_Frame,42.332405,-71.08537500000001,17.9,328192.35002528294,4688789.8907589875,19,T
1663962607.3976674,0,71407,0,GPS1_Frame,42.332413333333335,-71.08536833333332,17.8,328192.9219854302,4688790.802642379,19,T
1663962608.3572862,0,71408,0,GPS1_Frame,42.33242166666667,-71.08536166666666,17.7,328193.49394543143,4688791.714525811,19,T
1663962609.402619,0,71409,0,GPS1_Frame,42.332431666666665,-71.08535333333333,17.7,328194.207760696,4688792.80811255,19,T
1663962610.4007173,0,71410,0,GPS1_Frame,42.33244333333334,-71.08534666666667,17.6,328194.7887966838,4688794.0901369965,19,T
1663962611.363742,0,71411,0,GPS1_Frame,42.332453333333326,-71.08534,17.6,328195.3652943374,4688795.187091028,19,T
1663962612.429873,0,71412,0,GPS1_Frame,42.33246333333333,-71.08533166666666,17.6,328196.0791089897,4688796.280677944,19,T
1663962613.4035685,0,71413,0,GPS1_Frame,42.33247333333334,-71.085325,17.6,328196.6556062852,4688797.377632077,19,T
1663962614.3670137,0,71414,0,GPS1_Frame,42.33248333333333,-71.08531833333333,17.6,328197.2321034094,4688798.474586251,19,T
1663962615.3595839,0,71415,0,GPS1_Frame,42.33249333333333,-71.08531166666667,17.5,328197.8086003643,4688799.571540469,19,T
1663962616.4032948,0,71416,0,GPS1_Frame,42.332505000000005,-71.085305,17.4,328198.38963521796,4688800.853565192,19,T
1663962617.3623343,0,71417,0,GPS1_Frame,42.332513333333324,-71.08529666666666,17.0,328199.0989108251,4688801.762081934,19,T
1663962618.3636792,0,71418,0,GPS1_Frame,42.332521666666665,-71.08528666666666,16.8,328199.94550329226,4688802.667231657,19,T
